num,totalcells,layer,SOVEREIGNT,ADMIN,ADM0_A3,ISO_N3,year,commercial_group,totaltonne,calories,proteins,fats
94,236,0.00423728813559322,Somaliland,Somaliland,SOL,-99,NA,NA,0,0,0,0
95,57,0.017543859649122806,Brunei,Brunei,BRN,096,2019,Sharks & rays,2.0086191298245613,2611204.8687719293,421810.0172631578,90387.86084210525
96,415,0.0024096385542168677,Sri Lanka,Sri Lanka,LKA,144,2019,Sharks & rays,10.464060749397591,13603278.97421687,2197452.757373494,470882.7337228916
97,2215,4.514672686230248e-4,Philippines,Philippines,PHL,608,2019,Sharks & rays,2.014291057336343,2618578.374537246,423001.12204063195,90643.09758013544
98,148,0.006756756756756757,Cambodia,Cambodia,KHM,116,2019,Sharks & rays,0.061800367040540545,80340.4771527027,12978.077078513516,2781.0165168243243
99,765,0.00130718954248366,Thailand,Thailand,THA,764,2019,Sharks & rays,5.710393493372548,7423511.541384311,1199182.633608235,256967.70720176466
100,931,0.0010741138560687433,Vietnam,Vietnam,VNM,704,2019,Sharks & rays,26.95296625134264,35038856.12674543,5660122.912781955,1212883.4813104188
101,948,0.0010548523206751054,Myanmar,Myanmar,MMR,104,2019,Sharks & rays,46.26455024261603,60143915.31540085,9715555.550949367,2081904.7609177215
102,1997,5.00751126690035e-4,India,India,IND,356,2019,Sharks & rays,28.740818285277914,37363063.77086129,6035571.839908361,1293336.8228375062
103,385,0.0025974025974025974,Bangladesh,Bangladesh,BGD,050,2019,Sharks & rays,13.708716288311686,17821331.174805194,2878830.420545454,616892.2329740259
104,95,0.010526315789473684,Djibouti,Djibouti,DJI,262,2019,Sharks & rays,1.904848034736842,2476302.4451578944,400018.0872947368,85718.16156315789
105,133,0.007518796992481203,Sudan,Sudan,SDN,729,2019,Sharks & rays,0.8984102255639098,1167933.2932330826,188666.14736842105,40428.46015037594
106,260,0.0038461538461538464,Eritrea,Eritrea,ERI,232,2019,Sharks & rays,0.30307447557692313,393996.81825000007,63645.63987115386,13638.351400961541
107,591,0.001692047377326565,Yemen,Yemen,YEM,887,2019,Sharks & rays,33.67302376666667,43774930.89666667,7071334.991,1515286.0695000002
108,608,0.001644736842105263,Oman,Oman,OMN,512,2019,Sharks & rays,6.016920006578947,7821996.008552631,1263553.201381579,270761.4002960526
109,971,0.0010298661174047373,Saudi Arabia,Saudi Arabia,SAU,682,2019,Sharks & rays,1.2741784727085477,1656432.014521112,267577.479268795,57338.03127188464
110,263,0.0038022813688212928,United Arab Emirates,United Arab Emirates,ARE,784,2019,Sharks & rays,2.773536160836502,3605597.009087452,582442.5937756654,124809.12723764259
111,123,0.008130081300813009,Qatar,Qatar,QAT,634,2019,Sharks & rays,4.9193109008130085,6395104.171056911,1033055.2891707318,221368.9905365854
112,890,0.0011235955056179776,Egypt,Egypt,EGY,818,2019,Sharks & rays,1.2856748606853936,1671377.3188910116,269991.72074393264,57855.36873084271
113,89,0.011235955056179775,Kuwait,Kuwait,KWT,414,2019,Sharks & rays,2.6569063213483144,3453978.2177528087,557950.327483146,119560.78446067416
114,18,0.05555555555555555,Jordan,Jordan,JOR,400,NA,NA,0,0,0,0
115,93,0.010752688172043012,Israel,Israel,ISR,376,2019,Sharks & rays,6.659166848387097,8656916.902903227,1398425.0381612903,299662.50817741937
116,4,0.25,Israel,Palestine,PSX,275,NA,NA,0,0,0,0
117,695,0.0014388489208633094,Iran,Iran,IRN,364,2019,Sharks & rays,37.465387479136695,48705003.7228777,7867731.370618706,1685942.4365611512
118,31,0.03225806451612903,Iraq,Iraq,IRQ,368,NA,NA,0,0,0,0
119,82,0.012195121951219513,Lebanon,Lebanon,LBN,422,2019,Sharks & rays,0.3300453469512195,429058.9510365854,69309.52285975609,14852.040612804878
120,44,0.022727272727272728,Syria,Syria,SYR,760,2019,Sharks & rays,2.4466671181818183,3180667.2536363634,513800.0948181818,110100.02031818182
121,1629,6.138735420503376e-4,Turkey,Turkey,TUR,792,2019,Sharks & rays,2.550678101341927,3315881.531744505,535642.4012818047,114780.51456038671
122,256,0.00390625,Taiwan,Taiwan,TWN,158,2019,Sharks & rays,122.7511604296875,159576508.55859375,25777743.690234374,5523802.219335937
123,356,0.0028089887640449437,Pakistan,Pakistan,PAK,586,2019,Sharks & rays,272.9474554775281,354831692.12078655,57318965.6502809,12282635.496488763
124,3134,3.190810465858328e-4,China,China,CHN,156,2019,Sharks & rays,9.64358670421187,12536662.71547543,2025153.2078844928,433961.40168953413
125,547,0.0018281535648994515,South Korea,South Korea,KOR,410,2019,Sharks & rays,1.671612661060329,2173096.459378428,351038.65882266907,75222.5697477148
126,3013,3.3189512114171923e-4,Japan,Japan,JPN,392,2019,Sharks & rays,8.33911677895785,10840851.812645206,1751214.5235811486,375260.2550531032
127,564,0.0017730496453900709,North Korea,North Korea,PRK,408,2019,Sharks & rays,6.551955673758864e-6,8.517542375886524,1.3759106914893615,0.2948380053191489
128,55,0.01818181818181818,Turkmenistan,Turkmenistan,TKM,795,NA,NA,0,0,0,0
129,9,0.1111111111111111,Azerbaijan,Azerbaijan,AZE,031,NA,NA,0,0,0,0
130,142,0.007042253521126761,Georgia,Georgia,GEO,268,2019,Sharks & rays,5.237013174647887,6808117.1270422535,1099772.7666760564,235665.59285915492
131,534,0.0018726591760299626,Ukraine,Ukraine,UKR,804,2019,Sharks & rays,3.0408060880149814,3953047.914419476,638569.2784831461,136836.27396067415
132,23,0.043478260869565216,Kazakhstan,Kazakhstan,KAZ,398,NA,NA,0,0,0,0
133,31,0.03225806451612903,Bosnia and Herzegovina,Bosnia and Herzegovina,BIH,070,2019,Sharks & rays,0.0037955684193548386,4934.23894516129,797.0693680645161,170.80057887096774
134,273,0.003663003663003663,Croatia,Croatia,HRV,191,2019,Sharks & rays,0.0013422792014652013,1744.9629619047619,281.87863230769227,60.40256406593406
135,118,0.00847457627118644,Romania,Romania,ROU,642,2019,Sharks & rays,0.008550762711864408,11115.99152542373,1795.6601694915255,384.7843220338983
136,285,0.0035087719298245615,Poland,Poland,POL,616,NA,NA,0,0,0,0
